timestamp,action,client_ip,stream,peer_id,clip_id,source,duration_ms,path
2026-09-05T07:23:05-08:00,audio_download,166.6.193.78,,,,,,/audio/Oregon/Willamette_NF/McKenzie_Net/McKenzie_Net_2026-09-05T00_07_03Z.wav
2026-09-05T07:23:14-08:00,audio_download,166.6.193.78,,,,,,/audio/Oregon/Willamette_NF/McKenzie_Net/McKenzie_Net_2026-09-05T00_07_06Z.wav
2026-09-05T07:23:19-08:00,audio_download,166.6.193.78,,,,,,/audio/Oregon/Willamette_NF/McKenzie_Net/McKenzie_Net_2026-09-05T00_07_12Z.wav
2026-09-05T07:23:38-08:00,audio_download,166.6.193.78,,,,,,/audio/Oregon/Willamette_NF/McKenzie_Net/McKenzie_Net_2026-09-04T19_13_27Z.wav
2026-09-05T07:23:46-08:00,audio_download,166.6.193.78,,,,,,/audio/Oregon/Willamette_NF/McKenzie_Net/McKenzie_Net_2026-09-04T18_58_13Z.wav
2026-09-05T07:23:56-08:00,audio_download,166.6.193.78,,,,,,/audio/Oregon/Willamette_NF/McKenzie_Net/McKenzie_Net_2026-09-04T18_57_58Z.wav
2026-09-05T07:24:01-08:00,audio_download,166.6.193.78,,,,,,/audio/Oregon/Willamette_NF/McKenzie_Net/McKenzie_Net_2026-09-04T18_57_48Z.wav
2026-09-05T07:24:04-08:00,audio_download,166.6.193.78,,,,,,/audio/Oregon/Willamette_NF/McKenzie_Net/McKenzie_Net_2026-09-04T18_57_16Z.wav
2026-09-05T07:24:14-08:00,audio_download,166.6.193.78,,,,,,/audio/Oregon/Willamette_NF/McKenzie_Net/McKenzie_Net_2026-09-04T18_57_04Z.wav
2026-09-05T07:24:20-08:00,audio_download,166.6.193.78,,,,,,/audio/Oregon/Willamette_NF/McKenzie_Net/McKenzie_Net_2026-09-04T18_56_19Z.wav
2026-09-05T07:24:25-08:00,audio_download,166.6.193.78,,,,,,/audio/Oregon/Willamette_NF/McKenzie_Net/McKenzie_Net_2026-09-04T18_25_44Z.wav
2026-09-05T07:24:44-08:00,audio_download,166.6.193.78,,,,,,/audio/Oregon/Willamette_NF/McKenzie_Net/McKenzie_Net_2026-09-04T18_25_21Z.wav
2026-09-05T07:24:58-08:00,audio_download,166.6.193.78,,,,,,/audio/Oregon/Willamette_NF/McKenzie_Net/McKenzie_Net_2026-09-04T19_04_34Z.wav
2026-09-05T07:25:17-08:00,audio_download,166.6.193.78,,,,,,/audio/Oregon/Willamette_NF/McKenzie_Net/McKenzie_Net_2026-09-04T19_13_31Z.wav
2026-09-05T07:25:23-08:00,audio_download,166.6.193.78,,,,,,/audio/Oregon/Willamette_NF/McKenzie_Net/McKenzie_Net_2026-09-04T19_49_10Z.wav
2026-09-05T07:25:29-08:00,audio_download,166.6.193.78,,,,,,/audio/Oregon/Willamette_NF/McKenzie_Net/McKenzie_Net_2026-09-04T19_49_15Z.wav
2026-09-05T07:25:34-08:00,audio_download,166.6.193.78,,,,,,/audio/Oregon/Willamette_NF/McKenzie_Net/McKenzie_Net_2026-09-04T19_49_20Z.wav
2026-09-05T07:25:43-08:00,audio_download,166.6.193.78,,,,,,/audio/Oregon/Willamette_NF/McKenzie_Net/McKenzie_Net_2026-09-04T19_49_31Z.wav
2026-09-05T07:25:49-08:00,audio_download,166.6.193.78,,,,,,/audio/Oregon/Willamette_NF/McKenzie_Net/McKenzie_Net_2026-09-04T19_56_30Z.wav
2026-09-05T07:25:56-08:00,audio_download,166.6.193.78,,,,,,/audio/Oregon/Willamette_NF/McKenzie_Net/McKenzie_Net_2026-09-04T20_27_36Z.wav
2026-09-05T07:26:00-08:00,audio_download,166.6.193.78,,,,,,/audio/Oregon/Willamette_NF/McKenzie_Net/McKenzie_Net_2026-09-04T20_34_51Z.wav
2026-09-05T07:38:38-08:00,audio_download,166.6.193.78,,,,,,/audio/Oregon/Willamette_NF/McKenzie_Net/McKenzie_Net_2026-09-04T20_42_47Z.wav
2026-09-05T07:38:40-08:00,audio_download,166.6.193.78,,,,,,/audio/Oregon/Willamette_NF/McKenzie_Net/McKenzie_Net_2026-09-04T20_42_53Z.wav
2026-09-05T07:39:26-08:00,audio_download,166.6.193.78,,,,,,/audio/Oregon/Willamette_NF/McKenzie_Net/McKenzie_Net_2026-09-04T20_43_05Z.wav
2026-09-05T07:39:34-08:00,audio_download,166.6.193.78,,,,,,/audio/Oregon/Willamette_NF/McKenzie_Net/McKenzie_Net_2026-09-04T20_43_18Z.wav
2026-09-05T07:39:45-08:00,transcript_request,166.6.193.78,,,clip-4986,registry,,
2026-09-05T09:30:30-08:00,connect,199.131.68.69,Test Base,stream-050498bea676810a0479daa57fcfd625-peer-1,,,,
2026-09-05T09:30:36-08:00,audio_download,199.131.68.69,,,,,,/audio/ZZ_Radio_Test/Radio_Test/Test_Base/Test_Base_2026-09-05T17_29_17Z.wav
2026-09-05T09:30:43-08:00,audio_download,199.131.68.69,,,,,,/audio/ZZ_Radio_Test/Radio_Test/Test_Base/Test_Base_2026-09-05T01_06_36Z.wav
2026-09-05T09:33:12-08:00,audio_download,199.131.68.69,,,,,,/audio/ZZ_Radio_Test/Radio_Test/Test_Base/Test_Base_2026-09-05T17_33_03Z.wav
2026-09-05T09:33:15-08:00,audio_download,199.131.68.69,,,,,,/audio/ZZ_Radio_Test/Radio_Test/Test_Base/Test_Base_2026-09-05T17_30_57Z.wav
2026-09-05T09:43:21-08:00,connect,199.131.68.69,Test Base,stream-eed6edb11328a5acdb31460b968dab7d-peer-1,,,,
2026-09-05T09:44:18-08:00,audio_download,199.131.68.69,,,,,,/audio/ZZ_Radio_Test/Radio_Test/Test_Base/Test_Base_2026-09-05T17_44_10Z.wav
2026-09-05T09:47:45-08:00,connect,199.131.68.69,Test Base,stream-3e447158de2cf4739f0979962ac18464-peer-1,,,,
2026-09-05T09:48:00-08:00,audio_download,199.131.68.69,,,,,,/audio/ZZ_Radio_Test/Radio_Test/Test_Base/Test_Base_2026-09-05T17_47_50Z.wav
2026-09-05T09:49:31-08:00,audio_download,199.131.68.69,,,,,,/audio/ZZ_Radio_Test/Radio_Test/Test_Base/Test_Base_2026-09-05T17_47_50Z.wav
2026-09-05T09:49:42-08:00,audio_download,199.131.68.69,,,,,,/audio/ZZ_Radio_Test/Radio_Test/Test_Base/Test_Base_2026-09-05T17_30_49Z.wav
2026-09-05T09:49:46-08:00,audio_download,199.131.68.69,,,,,,/audio/ZZ_Radio_Test/Radio_Test/Test_Base/Test_Base_2026-09-05T17_30_57Z.wav
2026-09-05T09:49:50-08:00,audio_download,199.131.68.69,,,,,,/audio/ZZ_Radio_Test/Radio_Test/Test_Base/Test_Base_2026-09-05T17_33_03Z.wav
2026-09-05T09:49:54-08:00,audio_download,199.131.68.69,,,,,,/audio/ZZ_Radio_Test/Radio_Test/Test_Base/Test_Base_2026-09-05T17_29_17Z.wav
2026-09-05T09:50:09-08:00,audio_download,199.131.68.69,,,,,,/audio/ZZ_Radio_Test/Radio_Test/KD_Reflector/KD_Reflector_2026-09-05T17_49_33Z.wav
2026-09-05T09:50:13-08:00,audio_download,199.131.68.69,,,,,,/audio/ZZ_Radio_Test/Radio_Test/KD_Reflector/KD_Reflector_2026-09-05T17_49_22Z.wav
2026-09-05T09:50:16-08:00,audio_download,199.131.68.69,,,,,,/audio/ZZ_Radio_Test/Radio_Test/KD_Reflector/KD_Reflector_2026-09-05T17_49_08Z.wav
2026-09-05T09:50:18-08:00,audio_download,199.131.68.69,,,,,,/audio/ZZ_Radio_Test/Radio_Test/KD_Reflector/KD_Reflector_2026-09-05T17_48_29Z.wav
2026-09-05T09:50:21-08:00,audio_download,199.131.68.69,,,,,,/audio/ZZ_Radio_Test/Radio_Test/Test_Base/Test_Base_2026-09-05T17_47_50Z.wav
2026-09-05T09:50:28-08:00,audio_download,199.131.68.69,,,,,,/audio/ZZ_Radio_Test/Radio_Test/Test_Base/Test_Base_2026-09-05T17_44_10Z.wav
2026-09-05T09:58:40-08:00,audio_download,199.131.68.69,,,,,,/audio/ZZ_Radio_Test/Radio_Test/Test_Base/Test_Base_2026-09-05T17_57_17Z.wav
2026-09-05T10:16:44-08:00,connect,199.131.68.69,Test Base,stream-7257b56f15293e4cbbbceadde59def11-peer-1,,,,
2026-09-05T10:19:22-08:00,audio_download,199.131.68.69,,,,,,/audio/ZZ_Radio_Test/Radio_Test/Test_Base/Test_Base_2026-09-05T18_17_48Z.wav
2026-09-05T10:21:30-08:00,connect,199.131.68.69,Test Base,stream-de84f537bef6292c9d757d863d8c0608-peer-1,,,,
2026-09-05T11:46:58-08:00,connect,199.131.68.69,Test Base,stream-d7df866d3f8db903b12cfee634b47faa-peer-1,,,,
2026-09-05T11:50:13-08:00,connect,199.131.68.69,Test Base,stream-2ff82f2fc26e0a7a96cd771305d02eac-peer-1,,,,
2026-09-05T11:54:00-08:00,audio_download,199.131.68.69,,,,,,/audio/ZZ_Radio_Test/Radio_Test/Test_Base/Test_Base_2026-09-05T19_50_33Z.wav
2026-09-05T12:15:18-08:00,audio_download,199.131.68.69,,,,,,/audio/ZZ_Radio_Test/Radio_Test/Test_Base/Test_Base_2026-09-05T20_13_28Z.wav
2026-09-05T12:26:11-08:00,connect,199.131.68.69,Test Base,stream-b3ba5549e17785fbfba7dc8a46a1346d-peer-1,,,,
2026-09-05T12:29:26-08:00,connect,199.131.68.69,Test Base,stream-750c1bae2a0394eac338d98545bbf457-peer-1,,,,
2026-09-05T12:32:53-08:00,audio_download,199.131.68.69,,,,,,/audio/ZZ_Radio_Test/Radio_Test/Test_Base/Test_Base_2026-09-05T20_29_52Z.wav
2026-09-05T12:33:01-08:00,audio_download,199.131.68.69,,,,,,/audio/ZZ_Radio_Test/Radio_Test/Test_Base/Test_Base_2026-09-05T20_29_31Z.wav
2026-09-05T12:43:39-08:00,disconnect,199.131.68.69,Test Base,stream-750c1bae2a0394eac338d98545bbf457-peer-1,,,853009,
2026-09-05T12:48:03-08:00,connect,199.131.68.69,Test Base,stream-7499f88ef320acbe6768e519523180e9-peer-1,,,,
2026-09-05T12:48:33-08:00,connect,199.131.68.69,DOI Base,stream-29f6eded5a41fd7f32183e14c521a942-peer-1,,,,
2026-09-05T12:52:03-08:00,audio_download,199.131.68.69,,,,,,/audio/ZZ_Radio_Test/Radio_Test/Test_Base/Test_Base_2026-09-05T20_48_43Z.wav
2026-09-05T12:52:08-08:00,audio_download,199.131.68.69,,,,,,/audio/ZZ_Radio_Test/Radio_Test/Test_Base/Test_Base_2026-09-05T20_48_36Z.wav
2026-09-05T12:59:43-08:00,disconnect,199.131.68.69,Test Base,stream-7499f88ef320acbe6768e519523180e9-peer-1,,,700667,
2026-09-05T13:23:08-08:00,connect,199.131.68.69,Telex 32k,stream-9d3f0858464efda63368582a76dc589f-peer-1,,,,
2026-09-05T13:26:15-08:00,audio_download,199.131.68.69,,,,,,/audio/ZZ_Radio_Test/Radio_Test/G_762/G_762_2026-09-05T21_24_39Z.wav
2026-09-05T15:03:59-08:00,connect,199.131.68.69,Telex 32k,stream-8d2d5ebcf200dc2718d4b150d362a46b-peer-1,,,,
2026-09-05T15:03:59-08:00,connect,199.131.68.69,G.762,stream-6b37d25be1d43721dc7e34661f21f503-peer-1,,,,
2026-09-05T15:03:59-08:00,connect,199.131.68.69,JM Reflector,stream-82694e13c7d8506d91806e2ba92f15cd-peer-1,,,,
2026-09-05T15:03:59-08:00,connect,199.131.68.69,Test Base via Unicast,stream-0834ef23b970b1d06db77df980a7306c-peer-1,,,,
2026-09-05T15:03:59-08:00,connect,199.131.68.69,KD Reflector,stream-fa9329e4ea7e8e33f879d30364762202-peer-1,,,,
2026-09-05T15:06:01-08:00,connect,199.131.68.69,Silence,stream-567905e42324914c790955ce9f56f2c7-peer-1,,,,
2026-09-05T15:06:01-08:00,connect,199.131.68.69,Speech,stream-676cc8cdc2abd0ac82b8c2bc2c833ee6-peer-1,,,,
2026-09-05T15:06:01-08:00,connect,199.131.68.69,JM Reflector,stream-908880f9392dfb54fde36c22dc785d0b-peer-1,,,,
2026-09-05T15:06:01-08:00,connect,199.131.68.69,Test Base via Unicast,stream-dbc407d72844c5d8d25056b5af490bdd-peer-1,,,,
2026-09-05T15:06:01-08:00,connect,199.131.68.69,KD Reflector,stream-dcd928b4b46ec68838a0aa546b703f7e-peer-1,,,,
2026-09-05T15:07:22-08:00,disconnect,199.131.68.69,Silence,stream-567905e42324914c790955ce9f56f2c7-peer-1,,,80680,
2026-09-05T15:07:22-08:00,disconnect,199.131.68.69,Speech,stream-676cc8cdc2abd0ac82b8c2bc2c833ee6-peer-1,,,80694,
2026-09-05T15:07:22-08:00,disconnect,199.131.68.69,KD Reflector,stream-dcd928b4b46ec68838a0aa546b703f7e-peer-1,,,80616,
2026-09-05T15:07:22-08:00,disconnect,199.131.68.69,JM Reflector,stream-908880f9392dfb54fde36c22dc785d0b-peer-1,,,80638,
2026-09-05T15:07:22-08:00,disconnect,199.131.68.69,Test Base via Unicast,stream-dbc407d72844c5d8d25056b5af490bdd-peer-1,,,80627,
2026-09-05T16:19:23-08:00,connect,199.139.48.55,Middle Fork Net,stream-e222c7332a9146bc47ba3cc8e8ab4212-peer-1,,,,
2026-09-05T16:19:40-08:00,connect,199.139.48.55,Middle Fork Net,stream-e222c7332a9146bc47ba3cc8e8ab4212-peer-2,,,,
2026-09-05T16:19:53-08:00,disconnect,199.139.48.55,Middle Fork Net,stream-e222c7332a9146bc47ba3cc8e8ab4212-peer-1,,,30196,
2026-09-05T16:19:58-08:00,connect,199.139.48.55,Middle Fork Net,stream-e222c7332a9146bc47ba3cc8e8ab4212-peer-3,,,,
2026-09-05T16:20:10-08:00,disconnect,199.139.48.55,Middle Fork Net,stream-e222c7332a9146bc47ba3cc8e8ab4212-peer-2,,,30204,
2026-09-05T16:20:19-08:00,connect,199.139.48.55,Middle Fork Net,stream-e222c7332a9146bc47ba3cc8e8ab4212-peer-4,,,,
2026-09-05T16:20:27-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-05T23_02_35Z.wav
2026-09-05T16:20:28-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-05T23_02_35Z.wav
2026-09-05T16:20:28-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-05T23_02_35Z.wav
2026-09-05T16:20:29-08:00,disconnect,199.139.48.55,Middle Fork Net,stream-e222c7332a9146bc47ba3cc8e8ab4212-peer-3,,,30404,
2026-09-05T16:20:29-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-05T23_02_35Z.wav
2026-09-05T16:20:43-08:00,connect,199.139.48.55,Middle Fork Net,stream-e222c7332a9146bc47ba3cc8e8ab4212-peer-5,,,,
2026-09-05T16:20:49-08:00,disconnect,199.139.48.55,Middle Fork Net,stream-e222c7332a9146bc47ba3cc8e8ab4212-peer-4,,,30628,
2026-09-05T16:21:13-08:00,disconnect,199.139.48.55,Middle Fork Net,stream-e222c7332a9146bc47ba3cc8e8ab4212-peer-5,,,30331,
2026-09-05T16:21:17-08:00,connect,199.139.48.55,Placeholder 1,stream-f79ef2bc5f9ea72fec1bd642141f8b93-peer-1,,,,
2026-09-05T16:21:34-08:00,connect,199.139.48.55,Placeholder 1,stream-f79ef2bc5f9ea72fec1bd642141f8b93-peer-2,,,,
2026-09-05T16:21:47-08:00,disconnect,199.139.48.55,Placeholder 1,stream-f79ef2bc5f9ea72fec1bd642141f8b93-peer-1,,,30149,
2026-09-05T16:21:52-08:00,connect,199.139.48.55,Placeholder 1,stream-f79ef2bc5f9ea72fec1bd642141f8b93-peer-3,,,,
2026-09-05T16:22:04-08:00,disconnect,199.139.48.55,Placeholder 1,stream-f79ef2bc5f9ea72fec1bd642141f8b93-peer-2,,,30103,
2026-09-05T16:22:22-08:00,disconnect,199.139.48.55,Placeholder 1,stream-f79ef2bc5f9ea72fec1bd642141f8b93-peer-3,,,30147,
2026-09-05T17:32:22-08:00,connect,199.131.68.69,DOI Test Base,stream-f36034a673d5f5d98e5b701b96bb80eb-peer-1,,,,
2026-09-05T17:32:40-08:00,disconnect,199.131.68.69,DOI Test Base,stream-f36034a673d5f5d98e5b701b96bb80eb-peer-1,,,18204,
2026-09-05T17:32:52-08:00,connect,199.131.68.69,Untimed Tones,stream-d0d3da44619aeb317d4f582597c1b762-peer-1,,,,
2026-09-05T17:33:12-08:00,disconnect,199.131.68.69,Untimed Tones,stream-d0d3da44619aeb317d4f582597c1b762-peer-1,,,20054,
2026-09-05T17:33:16-08:00,connect,199.131.68.69,Untimed Tones,stream-d0d3da44619aeb317d4f582597c1b762-peer-2,,,,
2026-09-05T17:33:32-08:00,disconnect,199.131.68.69,Untimed Tones,stream-d0d3da44619aeb317d4f582597c1b762-peer-2,,,15938,
2026-09-05T17:33:39-08:00,connect,199.131.68.69,Untimed Tones,stream-d0d3da44619aeb317d4f582597c1b762-peer-3,,,,
2026-09-05T17:33:50-08:00,disconnect,199.131.68.69,Untimed Tones,stream-d0d3da44619aeb317d4f582597c1b762-peer-3,,,11096,
2026-09-05T17:35:01-08:00,connect,199.131.68.69,Petersburg Net,stream-91afc432507506dddc5ac3282ba5813d-peer-1,,,,
2026-09-05T17:35:11-08:00,disconnect,199.131.68.69,Petersburg Net,stream-91afc432507506dddc5ac3282ba5813d-peer-1,,,9419,
2026-09-07T06:49:35-08:00,connect,166.6.36.161,DEF North,stream-b6443caceed3caca2cea18b2f4211133-peer-1,,,,
2026-09-07T06:49:55-08:00,transcript_request,166.6.36.161,,,clip-7301,registry,,
2026-09-07T06:49:58-08:00,audio_download,166.6.36.161,,,,,,/audio/Oregon/Deschutes_NF/DEF_North/DEF_North_2026-09-07T02_52_04Z.wav
2026-09-07T06:50:21-08:00,audio_download,166.6.36.161,,,,,,/audio/Oregon/Deschutes_NF/DEF_North/DEF_North_2026-09-07T02_39_53Z.wav
2026-09-07T06:50:30-08:00,audio_download,166.6.36.161,,,,,,/audio/Oregon/Deschutes_NF/DEF_North/DEF_North_2026-09-07T02_20_38Z.wav
2026-09-07T06:50:42-08:00,audio_download,166.6.36.161,,,,,,/audio/Oregon/Deschutes_NF/DEF_North/DEF_North_2026-09-06T23_44_45Z.wav
2026-09-07T06:52:29-08:00,disconnect,166.6.36.161,DEF North,stream-b6443caceed3caca2cea18b2f4211133-peer-1,,,173641,
2026-09-07T07:40:10-08:00,connect,199.139.48.71,Sacramento RD,stream-131ff7ee87429774a66422344ae4498b-peer-1,,,,
2026-09-07T07:42:16-08:00,audio_download,199.139.48.71,,,,,,/audio/New_Mexico/Lincoln_NF/Sacramento_RD/Sacramento_RD_2026-09-07T15_33_16Z.wav
2026-09-07T07:42:16-08:00,audio_download,199.139.48.71,,,,,,/audio/New_Mexico/Lincoln_NF/Sacramento_RD/Sacramento_RD_2026-09-07T15_33_16Z.wav
2026-09-07T07:42:18-08:00,audio_download,199.139.48.71,,,,,,/audio/New_Mexico/Lincoln_NF/Sacramento_RD/Sacramento_RD_2026-09-07T15_33_12Z.wav
2026-09-07T07:42:19-08:00,audio_download,199.139.48.71,,,,,,/audio/New_Mexico/Lincoln_NF/Sacramento_RD/Sacramento_RD_2026-09-07T15_33_12Z.wav
2026-09-07T07:42:21-08:00,audio_download,199.139.48.71,,,,,,/audio/New_Mexico/Lincoln_NF/Sacramento_RD/Sacramento_RD_2026-09-07T15_32_58Z.wav
2026-09-07T07:42:21-08:00,audio_download,199.139.48.71,,,,,,/audio/New_Mexico/Lincoln_NF/Sacramento_RD/Sacramento_RD_2026-09-07T15_32_58Z.wav
2026-09-07T07:42:22-08:00,audio_download,199.139.48.71,,,,,,/audio/New_Mexico/Lincoln_NF/Sacramento_RD/Sacramento_RD_2026-09-07T15_32_58Z.wav
2026-09-07T07:42:22-08:00,audio_download,199.139.48.71,,,,,,/audio/New_Mexico/Lincoln_NF/Sacramento_RD/Sacramento_RD_2026-09-07T15_32_58Z.wav
2026-09-07T08:01:39-08:00,disconnect,199.139.48.71,Sacramento RD,stream-131ff7ee87429774a66422344ae4498b-peer-1,,,1288288,
2026-09-07T08:03:58-08:00,connect,199.139.48.71,Sacramento RD,stream-131ff7ee87429774a66422344ae4498b-peer-2,,,,
2026-09-07T08:28:43-08:00,disconnect,199.139.48.71,Sacramento RD,stream-131ff7ee87429774a66422344ae4498b-peer-2,,,1485091,
2026-09-07T10:22:48-08:00,connect,199.139.48.71,Sacramento RD,stream-131ff7ee87429774a66422344ae4498b-peer-3,,,,
2026-09-07T10:36:05-08:00,disconnect,199.139.48.71,Sacramento RD,stream-131ff7ee87429774a66422344ae4498b-peer-3,,,797030,
2026-09-07T10:44:36-08:00,connect,166.3.137.144,Sacramento RD,stream-131ff7ee87429774a66422344ae4498b-peer-4,,,,
2026-09-07T10:44:36-08:00,connect,160.232.192.82,Sacramento RD,stream-131ff7ee87429774a66422344ae4498b-peer-5,,,,
2026-09-07T10:54:36-08:00,disconnect,160.232.192.82,Sacramento RD,stream-131ff7ee87429774a66422344ae4498b-peer-5,,,599758,
2026-09-07T11:03:12-08:00,connect,199.139.48.55,Sacramento RD,stream-131ff7ee87429774a66422344ae4498b-peer-6,,,,
2026-09-07T11:13:08-08:00,disconnect,166.3.137.144,Sacramento RD,stream-131ff7ee87429774a66422344ae4498b-peer-4,,,1712327,
2026-09-07T11:28:12-08:00,disconnect,199.139.48.55,Sacramento RD,stream-131ff7ee87429774a66422344ae4498b-peer-6,,,1499890,
2026-09-07T11:28:37-08:00,connect,199.139.48.70,Yakutat Net,stream-4235cf684064dfd637b26534a34e527c-peer-1,,,,
2026-09-07T11:32:16-08:00,connect,199.139.48.70,Middle Fork Net,stream-00f330d6df248718ab2ec871a1759a2b-peer-1,,,,
2026-09-07T11:32:46-08:00,disconnect,199.139.48.70,Middle Fork Net,stream-00f330d6df248718ab2ec871a1759a2b-peer-1,,,30155,
2026-09-07T11:33:00-08:00,connect,199.139.48.70,Middle Fork Net,stream-00f330d6df248718ab2ec871a1759a2b-peer-2,,,,
2026-09-07T11:33:57-08:00,disconnect,199.139.48.70,Middle Fork Net,stream-00f330d6df248718ab2ec871a1759a2b-peer-2,,,57803,
2026-09-07T11:35:15-08:00,connect,160.232.172.88,Middle Fork Net,stream-00f330d6df248718ab2ec871a1759a2b-peer-3,,,,
2026-09-07T11:36:06-08:00,audio_download,160.232.172.88,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-07T19_21_17Z.wav
2026-09-07T11:36:18-08:00,audio_download,160.232.172.88,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-07T19_09_24Z.wav
2026-09-07T11:36:28-08:00,audio_download,160.232.172.88,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-07T19_00_52Z.wav
2026-09-07T11:37:01-08:00,connect,199.139.48.70,Middle Fork Net,stream-00f330d6df248718ab2ec871a1759a2b-peer-4,,,,
2026-09-07T11:37:31-08:00,disconnect,199.139.48.70,Middle Fork Net,stream-00f330d6df248718ab2ec871a1759a2b-peer-4,,,30436,
2026-09-07T12:28:45-08:00,connect,199.139.48.70,Yakutat Net,stream-4235cf684064dfd637b26534a34e527c-peer-2,,,,
2026-09-07T12:28:58-08:00,disconnect,199.139.48.70,Yakutat Net,stream-4235cf684064dfd637b26534a34e527c-peer-1,,,3620665,
2026-09-07T12:29:27-08:00,connect,160.232.172.88,Middle Fork Net,stream-00f330d6df248718ab2ec871a1759a2b-peer-5,,,,
2026-09-07T12:29:34-08:00,disconnect,199.139.48.70,Yakutat Net,stream-4235cf684064dfd637b26534a34e527c-peer-2,,,49467,
2026-09-07T12:29:56-08:00,disconnect,160.232.172.88,Middle Fork Net,stream-00f330d6df248718ab2ec871a1759a2b-peer-3,,,3280993,
2026-09-07T14:05:05-08:00,disconnect,160.232.172.88,Middle Fork Net,stream-00f330d6df248718ab2ec871a1759a2b-peer-5,,,5737625,
2026-09-07T14:48:33-08:00,audio_download,166.6.36.161,,,,,,/audio/Oregon/Deschutes_NF/DEF_North/DEF_North_2026-09-07T21_36_30Z.wav
2026-09-07T14:48:43-08:00,audio_download,166.6.36.161,,,,,,/audio/Oregon/Deschutes_NF/DEF_North/DEF_North_2026-09-07T21_37_13Z.wav
2026-09-07T15:41:18-08:00,connect,160.232.172.88,Middle Fork Net,stream-00f330d6df248718ab2ec871a1759a2b-peer-6,,,,
2026-09-07T15:52:43-08:00,disconnect,160.232.172.88,Middle Fork Net,stream-00f330d6df248718ab2ec871a1759a2b-peer-6,,,685114,
2026-09-07T15:58:33-08:00,connect,160.232.172.88,Santiam River Net,stream-b710ebe1da8ed32d667d4146f448760e-peer-1,,,,
2026-09-07T16:11:34-08:00,connect,160.232.172.88,Santiam River Net,stream-b710ebe1da8ed32d667d4146f448760e-peer-2,,,,
2026-09-07T16:12:02-08:00,disconnect,160.232.172.88,Santiam River Net,stream-b710ebe1da8ed32d667d4146f448760e-peer-1,,,809212,
2026-09-07T16:28:08-08:00,disconnect,160.232.172.88,Santiam River Net,stream-b710ebe1da8ed32d667d4146f448760e-peer-2,,,994450,
2026-09-09T07:33:40-08:00,connect,166.6.24.86,McKenzie Net,stream-80347c676886be0954d7786bc89c4632-peer-1,,,,
2026-09-09T07:36:43-08:00,connect,199.139.48.71,OCH Central,stream-e96273263c8fceb5cf80c62d644670e1-peer-1,,,,
2026-09-09T07:39:42-08:00,disconnect,166.6.24.86,McKenzie Net,stream-80347c676886be0954d7786bc89c4632-peer-1,,,362481,
2026-09-09T07:56:05-08:00,connect,166.5.110.169,Fire East Net,stream-e41629d7216841bed2407fc52e40280c-peer-1,,,,
2026-09-09T07:56:21-08:00,transcript_request,166.5.110.169,,,clip-2954,registry,,
2026-09-09T07:56:27-08:00,audio_download,166.5.110.169,,,,,,/audio/California/Tahoe_NF/Fire_East_Net/Fire_East_Net_2026-09-09T15_42_36Z.wav
2026-09-09T07:56:39-08:00,audio_download,166.5.110.169,,,,,,/audio/California/Tahoe_NF/Fire_East_Net/Fire_East_Net_2026-09-09T15_42_13Z.wav
2026-09-09T08:02:12-08:00,disconnect,199.139.48.71,OCH Central,stream-e96273263c8fceb5cf80c62d644670e1-peer-1,,,1529230,
2026-09-09T08:10:16-08:00,disconnect,166.5.110.169,Fire East Net,stream-e41629d7216841bed2407fc52e40280c-peer-1,,,851689,
2026-09-09T08:25:33-08:00,connect,166.5.110.165,Forest East Net,stream-ab3e0a230313fe1bb46106cb1212ffbf-peer-1,,,,
2026-09-09T08:26:13-08:00,connect,166.5.109.68,Forest East Net,stream-ab3e0a230313fe1bb46106cb1212ffbf-peer-2,,,,
2026-09-09T08:26:30-08:00,disconnect,166.5.110.165,Forest East Net,stream-ab3e0a230313fe1bb46106cb1212ffbf-peer-1,,,56963,
2026-09-09T08:26:50-08:00,connect,166.5.109.68,Forest West Net,stream-ac33bfa4adf3361b8b4341ef9b0015b4-peer-1,,,,
2026-09-09T08:27:15-08:00,disconnect,166.5.109.68,Forest East Net,stream-ab3e0a230313fe1bb46106cb1212ffbf-peer-2,,,62047,
2026-09-09T08:28:38-08:00,audio_download,166.5.110.169,,,,,,/audio/California/Tahoe_NF/Forest_West_Net/Forest_West_Net_2026-09-09T15_35_23Z.wav
2026-09-09T08:28:57-08:00,connect,199.139.48.55,Forest East Net,stream-ab3e0a230313fe1bb46106cb1212ffbf-peer-3,,,,
